tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,"preciptype_freezingrain,snow,ice",preciptype_rain,"preciptype_rain,freezingrain","preciptype_rain,freezingrain,ice","preciptype_rain,freezingrain,snow","preciptype_rain,freezingrain,snow,ice","preciptype_rain,snow","preciptype_rain,snow,ice",preciptype_snow,preciptype_unknown
-3.7,-1.1,-1.1,-10.4,-4.7,-12.6,42.4,1.168,100,8.33,0.0,0.3,69.1,24.5,290.8,1013.2,45.5,16.0,223.2,19.1,9,10.0,2022-03-28T06:46:03,2022-03-28T19:16:44,0.87,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18.3,23.0,27.5,18.3,23.0,13.2,55.0,0.0,0,0.0,0.0,0.0,86.8,18.6,7.3,1016.5,26.9,15.8,324.9,28.0,10,10.0,2024-07-01T05:29:00,2024-07-01T20:31:01,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10.7,11.9,13.8,10.7,11.9,7.1,72.7,0.0,0,0.0,0.0,0.0,64.8,12.9,128.7,1023.2,79.0,16.0,80.4,7.1,4,10.0,2023-04-27T06:00:12,2023-04-27T19:47:56,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.7,6.7,6.7,0.8,3.8,5.2,90.2,0.564,100,54.17,0.0,0.0,45.7,31.8,37.8,1021.1,100.0,9.5,34.7,3.0,2,10.0,2024-03-05T06:22:52,2024-03-05T17:52:32,0.84,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.2,26.0,36.1,22.2,27.3,22.5,82.3,0.34,100,12.5,0.0,0.0,73.8,16.6,187.2,1013.7,41.1,15.4,245.9,21.3,10,60.0,2023-07-15T05:37:38,2023-07-15T20:26:06,0.93,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.7,8.8,11.2,2.9,6.3,7.0,88.5,6.828,100,54.17,0.0,0.0,53.6,33.0,44.0,1010.4,100.0,13.5,58.2,5.1,3,10.0,2022-04-06T06:31:20,2022-04-06T19:26:10,0.17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1,5.1,7.1,-2.5,2.4,-3.4,54.7,0.0,0,0.0,0.0,0.0,51.4,29.3,275.1,1004.0,77.5,16.0,124.0,10.6,5,10.0,2022-03-27T06:47:42,2022-03-27T19:15:41,0.84,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.7,2.9,3.8,-5.6,-0.6,-10.4,37.5,0.0,0,0.0,0.0,0.0,51.1,24.6,270.5,1016.2,21.2,16.0,255.8,22.1,9,10.0,2023-03-19T07:01:22,2023-03-19T19:06:57,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11.7,17.0,23.7,11.7,17.0,9.0,60.8,0.0,0,0.0,0.0,0.0,77.8,16.3,249.1,1025.8,1.0,16.0,156.9,13.7,6,10.0,2023-10-25T07:18:03,2023-10-25T18:01:37,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-7.6,-3.6,-3.4,-12.8,-7.4,-14.2,44.2,0.0,0,0.0,0.0,0.0,33.5,15.7,154.5,1028.8,29.1,15.8,133.4,11.5,6,10.0,2022-01-27T07:10:31,2022-01-27T17:07:36,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12.9,14.2,16.7,12.9,14.2,10.3,79.7,0.463,100,37.5,0.0,0.0,57.7,37.0,222.1,998.0,86.6,11.9,101.4,8.7,6,10.0,2024-04-12T06:21:02,2024-04-12T19:33:01,0.13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.6,20.7,25.5,15.6,20.7,6.6,41.8,0.0,0,0.0,0.0,0.0,51.8,14.7,318.7,1020.0,30.6,15.9,315.5,27.3,10,10.0,2024-05-31T05:27:23,2024-05-31T20:20:46,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.4,5.4,7.9,0.8,4.3,-5.0,49.0,0.0,0,0.0,0.0,0.0,17.6,13.3,184.6,1024.6,11.3,16.0,94.3,8.2,5,10.0,2022-12-05T07:04:47,2022-12-05T16:28:31,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24.7,26.9,32.4,24.7,27.7,19.0,62.5,7.788,100,16.67,0.0,0.0,40.7,14.1,192.6,1013.3,45.4,14.8,133.4,11.5,7,100.0,2022-08-26T06:17:10,2022-08-26T19:37:48,0.98,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-12.0,-6.3,-4.0,-18.7,-11.9,-12.0,64.9,5.546,100,16.67,0.4,0.0,40.7,29.3,45.3,1024.6,57.0,13.6,64.7,5.6,4,10.0,2022-01-16T07:17:35,2022-01-16T16:54:30,0.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.4,4.7,5.5,-0.4,2.1,-2.7,59.5,10.346,100,20.83,0.0,0.0,46.8,23.4,45.0,1028.6,69.3,14.8,50.3,4.3,3,10.0,2022-11-15T06:42:56,2022-11-15T16:37:57,0.73,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.1,24.2,28.0,21.1,24.2,12.1,47.2,0.0,0,0.0,0.0,0.0,59.0,17.7,41.4,1013.2,6.9,15.8,266.4,23.0,9,10.0,2022-06-14T05:24:20,2022-06-14T20:28:35,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.2,24.6,30.6,21.2,25.0,18.1,67.7,0.063,100,8.33,0.0,0.0,59.4,16.1,251.7,1020.6,33.8,15.6,224.9,19.4,9,30.0,2024-08-26T06:17:42,2024-08-26T19:37:01,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,12.2,22.2,5.2,11.8,4.6,63.2,0.0,0,0.0,0.0,0.0,81.7,14.2,49.0,1015.9,1.2,15.8,214.6,18.4,8,10.0,2024-03-14T07:08:21,2024-03-14T19:02:25,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1,2.6,2.0,-2.9,-0.6,-3.5,64.8,0.0,0,0.0,0.0,0.0,72.0,18.3,262.1,1017.4,62.1,15.9,33.8,3.1,2,10.0,2023-12-07T07:06:25,2023-12-07T16:28:25,0.83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22.5,24.9,28.5,22.5,25.1,18.8,69.5,0.0,0,0.0,0.0,0.0,31.7,18.4,141.9,1019.4,36.9,15.9,170.7,14.7,6,30.0,2022-08-21T06:12:15,2022-08-21T19:45:23,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1,10.6,16.1,-2.0,9.8,6.2,74.5,4.097,100,29.17,0.0,0.0,57.6,21.1,265.0,1005.7,84.3,14.3,19.8,1.7,1,10.0,2023-02-17T06:47:35,2023-02-17T17:33:07,0.91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13.3,18.2,20.7,13.3,18.2,15.5,84.9,0.508,100,41.67,0.0,0.0,49.1,16.1,30.9,1006.6,91.2,13.6,56.9,5.0,3,10.0,2023-10-07T06:58:28,2023-10-07T18:28:43,0.77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.9,14.1,16.3,10.9,14.1,11.4,84.1,12.931,100,58.33,0.0,0.0,51.8,28.4,47.1,1017.0,96.3,13.3,41.1,3.6,2,10.0,2022-10-01T06:52:33,2022-10-01T18:38:09,0.21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,21.2,24.5,14.0,21.2,7.9,49.4,0.134,100,4.17,0.0,0.0,44.6,17.4,280.0,1022.1,30.0,16.0,139.9,12.2,6,10.0,2022-11-07T06:33:28,2022-11-07T16:45:28,0.47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.9,24.8,30.4,22.9,25.1,21.2,81.1,0.0,0,0.0,0.0,0.0,37.1,16.1,52.2,1019.5,66.2,14.6,163.4,14.2,9,30.0,2024-07-24T05:45:51,2024-07-24T20:18:52,0.62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1,11.8,18.2,4.1,11.4,-9.1,24.3,0.23,100,4.17,0.0,0.0,69.8,18.3,294.1,1018.7,0.2,15.9,321.8,27.9,10,10.0,2022-04-29T05:57:12,2022-04-29T19:50:15,0.96,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.4,8.0,11.7,-0.2,6.2,-2.7,48.3,0.0,0,0.0,0.0,0.0,50.0,25.9,299.6,1014.0,30.4,16.0,227.5,19.7,9,10.0,2022-04-04T06:34:34,2022-04-04T19:24:04,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.6,6.4,7.2,1.9,3.8,5.1,91.0,0.293,100,37.5,0.0,0.0,63.0,25.4,41.9,1018.5,99.8,10.1,32.9,2.9,2,10.0,2024-01-26T07:11:43,2024-01-26T17:05:48,0.53,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4.2,2.1,5.7,-10.0,-1.5,-5.2,61.3,6.116,100,37.5,1.0,0.0,42.5,22.3,323.3,1020.3,69.8,12.6,37.3,3.1,2,10.0,2022-01-20T07:15:29,2022-01-20T16:59:09,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2,2.3,3.7,-4.1,-0.8,-8.7,44.3,0.0,0,0.0,0.0,0.0,47.9,18.7,257.6,1021.3,6.3,16.0,116.4,10.0,5,10.0,2022-11-19T06:47:37,2022-11-19T16:34:56,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.3,23.4,27.2,19.3,23.3,12.4,54.1,0.0,0,0.0,0.0,0.0,71.8,14.6,335.1,1015.2,16.6,15.6,338.4,29.4,10,10.0,2024-06-15T05:24:24,2024-06-15T20:29:12,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11.2,15.9,21.6,11.2,15.9,1.8,43.5,0.0,0,0.0,0.0,0.0,65.9,18.4,267.8,1027.9,1.8,15.7,305.0,26.2,10,10.0,2022-04-22T06:06:50,2022-04-22T19:42:56,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8,7.5,14.5,-2.0,5.5,-10.0,28.3,0.0,0,0.0,0.0,0.0,46.4,21.3,286.3,1015.7,12.2,16.0,194.8,16.7,8,10.0,2023-03-16T07:06:18,2023-03-16T19:03:44,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.2,14.4,18.7,7.4,14.2,10.8,79.7,0.459,100,16.67,0.0,0.0,24.1,15.2,190.5,1009.9,67.6,13.3,59.1,5.1,3,10.0,2023-01-04T07:20:22,2023-01-04T16:41:48,0.42,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.6,24.4,28.1,20.6,24.4,17.1,67.0,1.543,100,16.67,0.0,0.0,81.4,25.4,270.1,1007.8,67.0,15.3,227.2,19.6,9,30.0,2023-08-18T06:09:05,2023-08-18T19:50:08,0.08,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.1,15.6,18.7,13.1,15.6,10.1,71.2,3.523,100,25.0,0.0,0.0,35.3,22.3,215.6,1005.7,87.5,15.0,92.2,8.1,4,10.0,2022-10-17T07:09:23,2022-10-17T18:12:44,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.6,-0.2,2.2,-8.7,-3.4,-10.0,48.6,0.0,0,0.0,0.0,0.0,30.6,14.4,297.0,1026.0,5.1,16.0,98.7,8.6,5,10.0,2021-12-20T07:16:19,2021-12-20T16:31:23,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-2.8,0.9,0.5,-8.8,-4.1,-8.2,52.3,0.0,0,0.0,0.0,1.0,48.3,35.9,258.6,1012.2,2.7,16.0,177.1,15.2,7,10.0,2024-02-18T06:46:34,2024-02-18T17:34:02,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.2,2.6,2.9,-1.9,0.1,-2.7,69.0,0.0,0,0.0,0.0,0.0,37.1,16.1,80.2,1022.5,100.0,15.8,22.0,1.9,1,10.0,2024-01-30T07:08:22,2024-01-30T17:10:43,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.7,0.7,2.8,-4.7,-1.8,-4.1,72.4,0.29,100,29.17,3.7,1.8,46.8,14.7,345.3,1009.9,74.7,11.8,64.3,5.6,6,10.0,2024-02-17T06:47:55,2024-02-17T17:32:50,0.27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.7,7.0,12.2,-0.5,5.5,4.0,81.6,4.855,100,33.33,0.0,0.1,55.4,21.5,94.7,1017.5,100.0,13.6,16.2,1.5,1,10.0,2023-01-12T07:19:11,2023-01-12T16:49:48,0.69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,18.3,23.3,15.0,18.3,10.2,59.8,0.0,0,0.0,0.0,0.0,57.4,18.1,81.6,1021.5,0.9,15.9,263.8,22.8,9,10.0,2023-05-22T05:33:14,2023-05-22T20:12:46,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.1,26.3,32.4,21.1,26.8,19.1,67.0,1.107,100,16.67,0.0,0.0,59.0,18.1,270.7,1011.8,44.1,15.9,0.0,0.0,0,30.0,2023-08-13T06:04:10,2023-08-13T19:57:05,0.91,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.2,-3.3,-1.2,-13.2,-7.4,-14.0,44.1,0.0,0,0.0,0.0,7.1,51.8,24.0,295.9,1032.6,7.9,16.0,112.9,9.7,5,10.0,2022-01-08T07:20:02,2022-01-08T16:45:52,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13.8,16.3,21.1,13.8,16.3,8.2,59.6,0.469,100,4.17,0.0,0.0,48.7,16.6,98.3,1028.7,5.6,15.7,313.6,27.2,9,10.0,2022-05-25T05:30:57,2022-05-25T20:15:34,0.83,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.5,26.9,31.1,22.5,26.9,17.3,57.4,0.0,0,0.0,0.0,0.0,30.6,22.3,155.2,1014.6,9.7,16.0,305.9,26.4,10,30.0,2022-08-03T05:54:40,2022-08-03T20:09:13,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,8.1,13.3,2.3,6.4,-0.2,57.8,0.0,0,0.0,0.0,0.0,77.8,23.5,65.1,1025.4,4.5,16.0,210.5,18.1,7,10.0,2024-03-08T06:18:06,2024-03-08T17:55:52,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15.1,16.1,16.7,15.1,16.1,14.9,92.6,9.185,100,75.0,0.0,0.0,48.3,29.2,33.8,1021.1,100.0,11.2,26.6,2.2,1,10.0,2023-09-29T06:50:17,2023-09-29T18:41:54,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2,7.5,8.8,3.3,6.1,5.6,87.3,0.0,0,0.0,0.0,0.0,13.0,14.5,53.1,1030.4,88.2,12.6,34.3,3.0,2,10.0,2023-12-25T07:18:24,2023-12-25T16:33:52,0.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2,9.8,15.6,3.8,9.2,-0.1,51.6,0.0,0,0.0,0.0,0.0,45.3,22.2,24.5,1017.6,48.9,16.0,223.1,19.5,10,10.0,2024-04-07T06:28:55,2024-04-07T19:27:47,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10.0,13.1,17.8,10.0,13.1,10.5,84.9,1.978,100,33.33,0.0,0.0,25.6,21.1,49.4,1015.9,92.8,13.7,99.0,8.6,6,10.0,2022-05-04T05:50:53,2022-05-04T19:55:26,0.12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.5,22.2,26.3,17.5,22.2,12.4,54.4,0.0,0,0.0,0.0,0.0,38.9,15.0,289.4,1013.4,11.5,16.0,239.9,20.7,8,10.0,2022-09-14T06:35:41,2022-09-14T19:06:47,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.6,25.2,31.8,20.6,25.8,18.7,68.8,0.23,100,4.17,0.0,0.0,74.9,14.9,233.6,1018.7,2.0,15.8,288.5,24.8,9,10.0,2023-07-26T05:46:58,2023-07-26T20:17:44,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.4,19.6,21.2,18.4,19.6,17.5,87.9,0.295,100,12.5,0.0,0.0,16.6,14.7,80.7,1017.1,97.0,15.2,62.5,5.3,2,10.0,2023-06-23T05:25:32,2023-06-23T20:31:02,0.18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6,3.8,4.3,-1.6,1.1,-6.2,48.8,0.0,0,0.0,0.0,0.0,70.5,20.3,267.7,1036.7,9.7,16.0,114.5,10.0,6,10.0,2023-12-14T07:12:12,2023-12-14T16:29:07,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4.0,6.4,8.0,2.3,5.0,1.1,72.5,1.872,100,37.5,0.0,0.0,18.4,13.0,38.5,1017.9,88.7,10.9,15.4,1.2,1,10.0,2021-12-18T07:15:11,2021-12-18T16:30:31,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.9,9.4,11.2,4.3,7.5,7.6,88.4,7.407,100,45.83,0.0,0.0,61.2,33.6,62.0,1007.9,100.0,12.1,18.5,1.6,1,10.0,2022-04-07T06:29:44,2022-04-07T19:27:13,0.21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.1,9.2,11.8,3.3,8.2,-0.6,51.2,0.0,0,0.0,0.0,0.0,43.2,18.4,246.8,1009.9,21.0,16.0,97.8,8.5,4,10.0,2022-10-19T07:11:35,2022-10-19T18:09:46,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.9,22.6,26.1,18.9,22.6,8.7,42.0,0.0,0,0.0,0.0,0.0,36.4,16.1,13.0,1018.4,25.9,16.0,258.5,22.4,9,10.0,2022-08-13T06:04:23,2022-08-13T19:56:44,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15.6,20.0,25.2,15.6,20.0,12.2,63.0,0.0,0,0.0,0.0,0.0,40.7,20.6,270.0,1013.8,14.5,16.0,217.9,18.9,8,10.0,2023-09-19T06:40:22,2023-09-19T18:58:45,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.9,25.0,31.2,22.9,25.4,20.4,76.2,0.005,100,8.33,0.0,0.0,76.0,20.6,186.0,1017.9,29.3,15.6,185.8,15.9,7,30.0,2024-07-22T05:44:05,2024-07-22T20:20:35,0.54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.7,23.8,28.1,20.7,23.9,16.8,68.1,7.179,100,33.33,0.0,0.0,76.7,30.9,269.4,1004.7,68.7,15.0,242.0,21.0,7,30.0,2022-06-09T05:24:46,2022-06-09T20:26:12,0.34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,9.7,11.6,3.8,8.2,0.5,53.5,0.063,100,20.83,0.0,0.0,47.9,22.9,267.0,998.9,87.1,15.9,141.9,12.3,7,10.0,2022-03-26T06:49:21,2022-03-26T19:14:37,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.1,25.7,30.5,21.1,25.6,15.0,53.1,0.23,100,4.17,0.0,0.0,70.0,20.0,277.2,1007.0,22.9,16.0,0.0,0.0,0,10.0,2023-08-09T06:00:15,2023-08-09T20:02:18,0.77,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.3,23.7,27.7,19.3,23.6,13.4,54.0,0.0,0,0.0,0.0,0.0,45.6,14.6,301.1,1013.1,27.3,16.0,267.9,23.2,10,10.0,2023-07-30T05:50:39,2023-07-30T20:13:50,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17.3,23.6,30.2,17.3,23.7,16.1,64.4,0.0,0,0.0,0.0,0.0,74.2,11.3,233.6,1019.0,4.9,16.0,311.1,27.1,9,10.0,2022-05-30T05:28:05,2022-05-30T20:19:36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12.4,16.7,20.6,12.4,16.7,7.9,56.7,0.0,0,0.0,0.0,0.0,35.3,22.3,299.0,1018.8,34.8,16.0,197.1,17.0,8,10.0,2022-09-28T06:49:31,2022-09-28T18:43:09,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.9,6.0,6.6,0.3,3.3,0.2,66.5,0.0,0,0.0,0.0,0.0,78.6,32.4,270.2,1005.0,66.9,16.0,43.4,3.8,3,10.0,2023-12-30T07:19:51,2023-12-30T16:37:22,0.62,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2,7.5,11.0,1.6,6.0,-0.5,57.5,0.0,0,0.0,0.0,0.0,59.0,17.8,219.4,1026.4,29.8,16.0,124.0,10.7,6,10.0,2023-11-13T06:40:18,2023-11-13T16:39:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.1,8.3,12.6,-0.2,7.2,-2.0,49.1,0.0,0,0.0,0.0,0.0,63.0,14.6,307.3,1020.9,38.4,16.0,114.1,9.8,5,10.0,2023-11-24T06:53:03,2023-11-24T16:32:04,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11.7,14.8,18.2,11.7,14.8,8.2,65.5,0.0,0,0.0,0.0,0.0,63.0,11.2,341.4,1012.9,40.1,16.0,91.3,8.0,6,10.0,2023-10-17T07:09:08,2023-10-17T18:13:06,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.8,26.8,36.7,22.8,28.3,22.4,77.7,2.052,100,25.0,0.0,0.0,38.9,24.2,247.2,1013.6,52.7,13.5,172.5,14.8,9,60.0,2024-08-06T05:58:05,2024-08-06T20:05:06,0.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.8,11.2,13.8,6.2,10.8,4.4,63.8,0.312,100,16.67,0.0,0.0,82.5,29.3,254.8,996.3,71.8,16.0,135.1,11.8,6,10.0,2023-05-02T05:53:40,2023-05-02T19:53:08,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.8,25.3,28.5,22.8,25.3,14.7,52.5,0.0,0,0.0,0.0,0.0,92.5,24.5,275.9,1015.5,21.5,16.0,206.6,17.9,10,10.0,2024-08-11T06:02:58,2024-08-11T19:58:45,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-11.4,-8.7,-11.5,-18.4,-14.9,-18.7,45.3,0.0,0,0.0,0.0,0.0,41.8,22.4,359.0,1024.0,14.2,16.0,98.6,8.7,5,10.0,2022-01-15T07:18:01,2022-01-15T16:53:22,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.9,22.5,26.7,18.9,22.5,14.5,64.1,0.0,0,0.0,0.0,0.0,74.2,35.7,267.1,1007.2,35.0,15.9,304.3,26.4,10,10.0,2024-05-28T05:28:52,2024-05-28T20:18:29,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.8,9.7,10.6,4.9,7.5,7.4,86.2,2.328,100,91.67,0.0,0.0,58.6,36.4,37.8,1010.7,100.0,13.4,32.7,2.8,1,10.0,2022-05-07T05:47:21,2022-05-07T19:58:30,0.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.4,12.2,17.1,7.0,11.8,1.8,52.1,0.147,100,8.33,0.0,0.0,35.3,18.3,264.9,1011.4,23.0,16.0,246.7,21.4,9,10.0,2024-03-31T06:40:16,2024-03-31T19:20:27,0.72,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.2,23.2,33.7,16.2,23.8,18.0,75.9,0.0,0,0.0,0.0,0.0,25.2,14.3,257.9,1015.8,42.7,9.0,292.9,25.3,9,100.0,2022-05-21T05:33:49,2022-05-21T20:12:04,0.69,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.7,13.8,15.5,8.4,13.7,-3.7,33.0,0.0,0,0.0,0.0,0.0,47.9,22.8,269.8,1017.1,21.5,16.0,89.1,7.7,4,10.0,2021-12-17T07:14:34,2021-12-17T16:30:08,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9.9,12.0,14.3,7.9,11.8,3.9,58.6,0.0,0,0.0,0.0,0.0,53.6,14.6,103.1,1023.6,55.9,16.0,206.3,17.8,8,10.0,2023-04-26T06:01:34,2023-04-26T19:46:53,0.21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,0.6,-1.0,-7.0,-4.2,-9.7,46.6,0.0,0,0.0,0.0,0.0,53.0,28.8,295.8,1010.9,52.4,16.0,99.9,8.7,5,10.0,2022-01-18T07:16:36,2022-01-18T16:56:48,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.6,25.4,31.7,21.6,26.1,20.0,72.6,0.085,100,16.67,0.0,0.0,59.0,17.9,150.4,1015.2,49.2,15.6,202.5,17.4,10,30.0,2024-07-29T05:50:26,2024-07-29T20:14:05,0.79,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.8,21.4,24.9,18.8,21.4,8.6,44.7,0.0,0,0.0,0.0,0.0,87.9,20.1,116.2,1020.2,0.9,16.0,344.1,29.7,10,10.0,2024-06-28T05:27:35,2024-06-28T20:31:19,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10.0,12.4,15.9,7.4,12.2,11.6,95.4,20.697939999999985,100,50.0,0.0,0.0,48.2,21.8,64.2,999.5,100.0,4.1,42.8,3.6,2,10.0,2023-04-30T05:56:13,2023-04-30T19:51:03,0.34,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,27.6,36.6,25.0,29.9,22.5,73.9,0.0,0,0.0,0.0,0.0,54.1,26.0,184.7,1011.3,10.1,15.8,322.0,28.0,9,30.0,2024-07-10T05:34:30,2024-07-10T20:28:19,0.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6,11.4,17.2,3.9,10.7,-0.1,53.0,0.0,0,0.0,0.0,0.0,45.8,23.7,268.6,1011.6,25.7,13.6,255.3,21.8,9,10.0,2023-03-26T06:49:46,2023-03-26T19:14:23,0.16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
